Puzzle Difficulty,Elapsed Time (ns)
0.210,5163313
0.210,32271967
0.210,4554292
0.210,2212193
0.210,726237
0.210,425026
0.210,720967
0.210,636934
0.210,1582959
0.210,400696
0.210,475639
0.210,8759118
0.210,1453999
0.210,1156393
0.346,148476
0.210,17668878
0.321,109073
0.210,4590584
0.370,42558
0.210,3034452
0.333,220631
0.358,232091
0.383,151046
0.346,119718
0.210,601483
0.346,132824
0.346,719898
0.210,4471042
0.346,251637
0.346,207894
0.210,2160439
0.210,1937706
0.210,49037584
0.210,234320930
0.210,2748034
0.210,3184845
0.210,36142995
0.210,2303844
0.210,10794207
0.210,22848784
0.333,269954
0.333,120863
0.210,29670222
0.210,13517490
0.210,13397025
0.333,756455
0.210,1394971
0.210,1595804
0.210,563878
0.210,1077879
0.210,20711499
0.210,22856999
0.210,14976994
0.210,14596067
0.321,281267
0.296,163523
0.296,417785
0.210,1693183
0.210,2012117
0.309,588893
0.210,810804
0.210,52305618
0.358,71559
0.346,88650
0.210,2614495
0.358,52846
0.321,65129
0.210,2657682
0.210,13854350
0.309,850712
0.210,52795882
0.284,56906
0.210,20090403
0.210,12949360
0.210,13332052
0.210,23163438
0.210,820422
0.346,869661
0.358,182552
0.210,1936610
0.309,221247
0.333,484205
0.210,1236171
0.321,95734
0.358,93698
0.210,105193533
0.346,29817
0.321,164142
0.333,65633
0.210,40048310
0.346,136616
0.210,359895
0.210,2101823
0.210,4341153
0.210,22903544
0.210,16636258
0.210,22819704
0.321,118259
0.358,81471
0.210,6488159
0.210,58821909
0.333,453590
0.333,190119
0.210,100174269
0.210,1303760
0.210,699186
0.296,3556430
0.296,415281
0.333,73555
0.321,138163
0.296,167320
0.210,25727248
0.210,88768628
0.210,3235546
0.358,219653
0.210,4197311
0.210,389165
0.210,728122
0.210,3387481
0.210,1800583
0.210,1836374
0.210,158072
0.210,535011
0.210,546286
0.210,139528956
0.210,457762
0.346,52578
0.333,142458
0.321,132469
0.210,1378203
0.210,524435
0.346,58052
0.210,3581660
0.210,2296365
0.210,72682368
0.370,908039
0.370,215872
0.210,16659561
0.370,667093
0.210,5149758
0.210,33396942
0.210,431188
0.346,244588
0.370,174351
0.210,164237
0.210,291388
0.370,208758
0.370,275531
0.210,30211297
0.370,297078
0.333,92135
0.210,5743697
0.346,101853
0.358,114584
0.309,301894
0.309,128551
0.333,57769
0.210,64417554
0.210,62607634
0.210,14791893
0.321,155621
0.321,87239
0.210,2457440
0.346,43071
0.210,1273870
0.210,5700403
0.210,2583004
0.210,2860128
0.346,87057
0.210,16218554
0.210,289438
0.210,3334208
0.210,2910834
0.346,66425
0.333,115094
0.284,100467
0.321,168083
0.358,99336
0.210,505631
0.346,46959
0.358,40975
0.346,47726
0.346,91619
0.395,32383
0.346,36255
0.333,35684
0.309,180264
0.296,382272
0.210,301174
0.210,5714733
0.210,2046498
0.210,10205103
0.321,110303
0.210,3808481
0.210,5400900
0.210,3330235
0.321,354921
0.333,129116
0.210,17901315
0.210,2017924
0.333,49957
0.210,16878765
0.358,113981
0.346,148778
0.210,2684963
0.420,90254
0.333,134843
0.333,98977
0.321,90031
0.370,109124
0.210,1714597
0.210,1176332
0.333,215977
0.358,80417
0.210,3407983
0.346,174790
0.210,171410
0.358,71746
0.210,7323591
0.210,4827699
0.210,734674
0.321,116203
0.210,2775986
0.210,2679784
0.333,106763
0.210,6217390
0.296,95644
0.346,61821
0.358,62268
0.210,3095310
0.210,11182235
0.358,117795
0.210,485558
0.358,96369
0.333,74589
0.370,78899
0.370,87974
0.346,206506
0.383,124454
0.210,2244022
0.333,208493
0.272,722608
0.210,75439761
0.309,107039
0.210,4179554
0.210,4816585
0.358,153553
0.346,61541
0.309,257743
0.210,6460748
0.296,418504
0.370,333810
0.346,81371
0.358,93650
0.346,142150
0.333,213067
0.309,100681
0.333,143976
0.321,94781
0.333,138019
0.296,133524
0.321,70528
0.284,234583
0.333,187282
0.284,590554
0.333,58246
0.296,3690612
0.346,164114
0.210,77016351
0.210,5035970
0.321,57417
0.210,15918215
0.210,975116
0.210,22908607
0.210,5339918
0.210,11325524
0.309,191610
0.321,104599
0.284,209477
0.321,106788
0.346,105402
0.210,33016232
0.210,258828
0.210,2250801
0.210,9596056
0.358,110832
0.210,8543794
0.296,101969
0.296,333046
0.210,474691
0.210,578730
0.210,24456971
0.210,22974048
0.284,225767
0.358,106540
0.210,9424707
0.333,132875
0.284,134667
0.210,117754615
0.210,1590015
0.210,1290478
0.333,398466
0.210,12952394
0.321,96143
0.210,45715995
0.210,314475
0.210,353821
0.210,3448476
0.210,4124325
0.210,4524070
0.296,187349
0.210,6266363
0.210,405669
0.321,101091
0.210,28146461
0.210,503441
0.383,89111
0.210,8240015
0.333,74393
0.210,93674838
0.210,24367456
0.210,5323816
0.210,11063095
0.210,145116611
0.210,85212
0.358,84332
0.210,43981991
0.210,697948
0.309,290681
0.210,243574
0.210,270177
0.210,253816
0.210,454252
0.210,2047094
0.210,18593744
0.210,19835300
0.210,8660144
0.210,57038553
0.210,113429
0.210,6792011
0.210,1424554
0.210,1448243
0.210,14675294
0.296,205290
0.210,7103420
0.210,2699728
0.210,4107530
0.210,1156826
0.272,183999
0.333,157452
0.346,142621
0.210,863693
0.210,1059341
0.210,258241
0.210,147985
0.210,901700
0.210,4313710
0.210,3103826
0.210,1196258
0.210,1129705
0.210,118686492
0.210,5502290
0.210,1787137
0.210,585588
0.210,7361741
0.210,62126894
0.210,76167467
0.333,177872
0.210,851686
0.210,262240
0.358,292528
0.309,605043
0.210,262476
0.210,4745808
0.210,716681
0.210,382077
0.370,66590
0.210,32588600
0.321,542454
0.383,103379
0.370,130322
0.309,398235
0.284,259427
0.383,88176
0.370,108752
0.210,74047458
0.383,29720
0.370,55445
0.321,67853
0.333,77907
0.333,255354
0.321,176431
0.321,81780
0.309,242030
0.358,66666
0.358,55530
0.333,62514
0.333,143044
0.346,325460
0.346,95905
0.358,68032
0.346,201564
0.321,88093
0.346,189363
0.210,133301
0.321,129998
0.210,56639248
0.346,183158
0.210,4185870
0.210,4197751
0.210,39270640
0.210,49671189
0.210,10662060
0.309,368094
0.210,100415553
0.210,137050577
0.210,31067265
0.284,132051
0.346,58935
0.284,466963
0.210,2215697
0.321,115427
0.296,1807334
0.210,2051123
0.210,12612015
0.333,242961
0.210,68873036
0.321,139041
0.210,31622435
0.210,41719920
0.210,2719390
0.210,814080
0.210,18453632
0.333,70720
0.210,10101830
0.210,14318935
0.346,70021
0.210,8939383
0.284,219937
0.210,3694405
0.346,163021
0.210,1715965
0.210,1639452
0.210,275923
0.210,1400531
0.346,199483
0.321,873013
0.210,29141715
0.210,26107208
0.210,67781767
0.346,33408
0.210,7789237
0.333,27734
0.333,44051
0.210,344035
0.321,149165
0.346,40991
0.296,202047
0.210,91143267
0.346,52634
0.333,113513
0.321,69807
0.346,66838
0.210,5796591
0.210,305772
0.210,6528913
0.210,7800457
0.333,40040
0.210,130830960
0.210,14714869
0.358,65648
0.210,650966
0.346,81443
0.210,49151615
0.210,12732605
0.210,97665161
0.370,99603
0.210,99341456
0.210,103559473
0.210,179904134
0.210,811227
0.210,2925318
0.210,77901861
0.383,69381
0.210,9479401
0.210,25908916
0.296,144126
0.210,1186857
0.210,42463949
0.346,163678
0.296,652664
0.346,171348
0.210,841675
0.333,101965
0.210,77023306
0.210,9242513
0.210,34401346
0.346,118334
0.210,26561222
0.210,12794022
0.210,2566045
0.210,151081
0.210,1809798
0.210,53652092
0.210,2437371
0.210,4995732
0.370,88322
0.333,100356
0.210,32535701
0.321,286576
0.210,10658862
0.346,111530
0.210,3979293
0.210,553631
0.210,9889368
0.296,88650
0.333,650926
0.309,684493
0.210,2795736
0.210,728563
0.210,14933474
0.210,9241949
0.210,2583758
0.210,34959987
0.370,113418
0.321,225877
0.210,2459572
0.321,146205
0.296,91139
0.210,60110090
0.210,45409133
0.210,40787654
0.210,18557539
0.358,125660
0.210,1048288
0.210,5283089
0.210,4679031
0.210,29803340
0.210,7999118
0.210,3143730
0.358,56574
0.210,3809209
0.210,152174
0.210,28897253
0.210,136649694
0.358,237024
0.321,52982
0.210,11825103
0.346,57392
0.210,66067383
0.346,145167
0.358,31978
0.333,230150
0.210,176148
0.210,5990819
0.210,5760330
0.210,1870592
0.210,21018603
0.358,49148
0.321,298087
0.321,430643
0.296,566889
0.210,31556225
0.210,12526717
0.210,60903548
0.210,2441061
0.210,50421780
0.210,4775566
0.358,34104
0.210,147744648
0.210,597776
0.210,562635
0.321,137416
0.284,119958
0.346,77298
0.358,65327
0.309,56317
0.210,6814989
0.210,96762367
0.210,17318618
0.321,156685
0.210,11038610
0.210,4551596
0.210,2689092
0.210,1690632
0.210,2218666
0.210,3875439
0.210,3096196
0.296,252948
0.210,15152580
0.210,42538961
0.210,75649508
0.333,256739
0.346,59022
0.358,92113
0.321,80176
0.210,7972834
0.370,328048
0.333,140433
0.284,90252
0.358,31263
0.321,291150
0.210,3297389
0.333,341909
0.358,65191
0.358,93307
0.358,42238
0.210,539972
0.210,2689218
0.210,24729891
0.210,24766508
0.210,876108
0.210,4851267
0.210,1467171
0.210,2457758
0.210,600884
0.210,453536
0.210,1645154
0.210,1550797
0.210,14072266
0.210,17238035
0.210,580165
0.210,2692664
0.210,3344707
0.210,6038318
0.210,5149869
0.210,4837278
0.210,208063
0.210,9684265
0.321,598589
0.210,1496824
0.333,90359
0.210,8988615
0.370,1250858
0.370,328543
0.370,706752
0.210,3596009
0.321,111685
0.210,28828955
0.210,63323703
0.210,30007126
0.370,267055
0.210,1120298
0.210,1036121
0.370,429434
0.370,3647618
0.210,761230
0.210,3536343
0.210,1522817
0.309,280427
0.346,197043
0.210,17971020
0.210,74533415
0.358,86719
0.321,613676
0.210,1216239
0.210,722989
0.210,17133718
0.210,18623041
0.346,158328
0.346,140909
0.210,18282087
0.358,264404
0.333,78592
0.210,22735983
0.321,220800
0.296,249999
0.370,73204
0.210,9376771
0.370,62312
0.358,303381
0.321,83947
0.210,46851258
0.346,84243
0.358,148556
0.210,762859
0.210,2229599
0.321,80156
0.321,47343
0.358,178011
0.210,1773511
0.210,883743
0.346,68602
0.346,150961
0.333,56715
0.333,57871
0.296,60343
0.370,45906
0.309,58778
0.346,46396
0.346,214844
0.210,932713
0.210,1537044
0.210,2689246
0.321,98746
0.210,781191
0.210,100896
0.210,1487364
0.210,10140655
0.321,100740
0.321,138906
0.309,53880
0.370,90829
0.284,113416
0.321,75506
0.346,34075
0.358,49155
0.346,32924
0.333,292736
0.346,104382
0.346,52658
0.210,1061466
0.210,875287
0.309,82931
0.210,1345842
0.210,602360
0.210,207937
0.210,330608
0.210,647994
0.210,30402460
0.296,283384
0.210,1628615
0.370,341604
0.333,152626
0.383,80345
0.210,492779
0.346,139511
0.321,250490
0.210,6339530
0.284,131544
0.346,51216
0.210,155129
0.333,87245
0.333,52572
0.284,75865
0.210,13565455
0.210,9869089
0.358,577040
0.358,181252
0.210,6860760
0.296,575626
0.346,165778
0.333,197420
0.284,551269
0.284,673067
0.346,173111
0.321,214677
0.346,155271
0.296,153104
0.210,12319865
0.210,21351068
0.210,13575445
0.346,43077
0.370,60163
0.210,645306
0.210,1389140
0.210,12306477
0.296,1109711
0.321,166013
0.210,9807459
0.358,123916
0.210,59498194
0.210,644612
0.210,1120244
0.296,420715
0.210,2826351
0.210,735970
0.210,29060270
0.210,52141939
0.210,20808866
0.358,96544
0.333,163491
0.309,96775
0.210,7860968
0.210,490385
0.210,2125607
0.358,109937
0.284,85985
0.210,2074841
0.210,16975498
0.210,5697278
0.284,253635
0.210,571890
0.210,19852450
0.370,56357
0.210,12535528
0.358,205260
0.210,2935537
0.210,6002644
0.210,74202061
0.210,5983435
0.346,89998
0.210,13962671
0.284,469233
0.210,196301
0.210,7929772
0.284,81950
0.333,100850
0.272,162214
0.358,97706
0.210,528068
0.333,90348
0.210,7828588
0.210,3855922
0.210,23291053
0.370,115299
0.296,896297
0.210,422606
0.358,156255
0.210,9400633
0.210,9127311
0.333,103761
0.346,508205
0.321,115521
0.210,671914
0.210,483495
0.210,2012498
0.296,817272
0.210,883678
0.210,1198776
0.210,50382153
0.395,132560
0.309,891291
0.210,428510
0.210,6191697
0.358,92783
0.210,95939656
0.210,22904840
0.333,100957
0.210,4365803
0.210,7769837
0.210,7682503
0.284,326070
0.210,548765
0.296,360445
0.210,7038262
0.210,10327226
0.210,12032045
0.272,500084
0.210,5325596
0.210,105134520
0.210,13646366
0.210,27887866
0.210,3544969
0.210,331478
0.210,2019830
0.210,2652871
0.210,1697239
0.210,723169
0.370,85771
0.346,146314
0.210,13492232
0.210,6207331
0.210,2944641
0.333,738864
0.333,131276
0.346,79791
0.358,91765
0.296,62803
0.333,282340
0.346,71513
0.321,429812
0.346,119474
0.321,135422
0.383,279788
0.346,194164
0.346,46042
0.321,74398
0.346,199817
0.358,76138
0.296,137442
0.296,292266
0.333,141638
0.321,64908
0.284,206873
0.358,48366
0.333,57724
0.210,28492552
0.346,302155
0.346,409245
0.346,132595
0.333,169914
0.333,566989
0.210,2290396
0.370,159930
0.346,210970
0.210,47393480
0.210,74277477
0.210,60010973
0.358,82786
0.210,63099974
0.210,54983373
0.210,9037270
0.210,3799266
0.321,347005
0.210,13116436
0.346,118334
0.210,6538448
0.210,554635
0.210,15132212
0.210,35624382
0.210,40251236
0.358,230565
0.346,175278
0.333,229987
0.210,8118492
0.370,135790
0.321,180930
0.370,125790
0.333,59163
0.321,79619
0.210,8788338
0.210,39748829
0.210,5078491
0.210,81728569
0.210,12765805
0.333,114285
0.210,7305215
0.309,112841
0.333,136707
0.321,41926
0.210,5948359
0.383,75789
0.309,313445
0.346,59988
0.296,742512
0.210,87937793
0.333,183790
0.309,102127
0.210,48682846
0.346,203723
0.210,430739
0.210,10768635
0.358,102619
0.346,90333
0.358,68403
0.333,112589
0.321,90173
0.321,209625
0.309,106305
0.346,517185
0.210,5855712
0.210,886485
0.210,2238960
0.210,2416273
0.210,49522902
0.333,341469
0.321,233214
0.210,106941116
0.358,95715
0.210,16386753
0.210,2182351
0.210,65420380
0.333,113519
0.296,242832
0.309,115417
0.358,115775
0.210,188732895
0.210,23363404
0.370,78012
0.358,104666
0.333,186478
0.296,130592
0.210,275319
0.210,1301282
0.296,172415
0.296,187233
0.210,3633748
0.210,133068
0.210,17040901
0.210,1600240
0.210,8399094
0.210,13519563
0.210,11744446
0.210,12899299
0.210,281396
0.358,52836
0.210,2311640
0.284,189163
0.346,155249
0.210,20013947
0.333,148245
0.210,2544162
0.296,197717
0.346,173623
0.210,2438316
0.210,2809262
0.309,565616
0.321,131127
0.333,92499
0.321,99624
0.210,29316460
0.321,148432
0.346,86991
0.309,298715
0.296,198878
0.321,122903
0.210,3011299
0.210,110276021
0.333,140177
0.358,58959
0.346,93767
0.210,10900857
0.333,423106
0.383,70526
0.346,107104
0.210,34355286
0.284,92351
0.358,97756
0.309,481087
0.210,4355678
0.358,101496
0.346,118846
0.321,125459
0.346,189482
0.210,817954
0.210,21812628
0.210,649421
0.321,165216
0.210,16921132
0.370,169373
0.210,509924
0.358,89746
0.210,5582005
0.210,2963660
0.321,442711
0.321,134341
0.284,194624
0.210,294346
0.296,106398
0.346,56577
0.333,120349
0.346,109674
0.321,154135
0.358,267345
0.210,92929747
0.210,5048698
0.370,101322
0.370,61404
0.370,62286
0.210,448567
0.321,187241
0.556,74702
0.321,256905
0.346,72180
0.296,420160
0.210,900100
0.346,43048
0.346,59782
0.210,14455981
0.210,513216
0.358,59479
0.210,46464623
0.210,16235522
0.309,419716
0.210,22677349
0.210,10492480
0.210,3358379
0.210,6009485
0.210,996971
0.210,3212806
0.210,814034
0.210,1178537
0.210,1431700
0.210,9271362
0.210,5950464
0.210,2317163
0.210,3508267
0.210,1656692
0.210,2469160
0.210,6460887
0.210,113516
0.210,1583971
0.210,7630067
0.210,1996621
0.210,247614
0.210,1804875
0.210,140856
0.210,2546020
0.210,3827087
0.210,3653961
0.210,2529115
0.210,2585467
0.210,2152396
0.210,5383943
0.210,15877599
0.358,47893
0.333,38190
0.346,54177
0.370,345536
0.210,635744
0.346,59709
0.358,38838
0.370,308047
0.370,538499
0.370,163185
0.370,128020
0.333,190216
0.346,386136
0.296,100295
0.321,352297
0.370,87309
0.333,152747
0.370,192959
0.370,185103
0.210,31978316
0.210,57279250
0.346,30995
0.346,67132
0.370,924738
0.284,90255
0.210,8744284
0.210,1689876
0.210,432613
0.210,422970
0.321,64239
0.210,230365
0.210,4557082
0.370,1047142
0.210,40229213
0.210,1201134
0.321,46731
0.296,134698
0.210,125701
0.210,121195
0.309,99116
0.370,271334
0.210,1492684
0.210,9888180
0.370,262649
0.370,123870
0.210,11826977
0.333,119717
0.346,317251
0.296,154784
0.321,195272
0.309,176108
0.333,386227
0.210,917947
0.210,854385
0.210,3819950
0.210,2232424
0.210,8621790
0.296,352142
0.296,267779
0.358,129094
0.358,132877
0.210,10759912
0.346,332798
0.296,113020
0.210,20589186
0.346,144862
0.210,730843
0.210,574196
0.333,1163078
0.210,118763101
0.210,13091512
0.210,11204587
0.309,290866
0.296,510636
0.333,378262
0.284,329647
0.309,1356110
0.370,33086
0.370,32466
0.321,133014
0.210,1615524
0.210,15175126
0.321,77274
0.210,4705450
0.210,436194
0.210,60772480
0.210,20586795
0.321,28494
0.321,206825
0.272,185145
0.358,48381
0.358,39325
0.333,226830
0.346,30681
0.309,136756
0.346,50148
0.210,4933756
0.321,69079
0.370,59941
0.210,10592793
0.309,652871
0.210,1337469
0.358,78740
0.210,19578946
0.210,143734
0.383,83322
0.321,205036
0.296,55759
0.284,86036
0.333,51626
0.210,17253070
0.321,146118
0.284,134404
0.346,51007
0.333,57931
0.321,49021
0.321,76378
0.346,372022
0.309,81755
0.296,418082
0.210,25260500
0.346,113962
0.346,529759
0.210,878938
0.284,427924
0.210,22968254
0.210,9491147
0.296,797674
0.346,156490
0.346,140399
0.346,206318
0.358,104723
0.333,191986
0.321,222347
0.284,136699
0.296,381236
0.296,301536
0.321,446983
0.333,93329
0.272,141853
0.333,128813
0.321,123287
0.333,116988
0.296,366326
0.296,220720
0.333,148777
0.358,96510
0.321,129125
0.296,103722
0.321,246018
0.210,10172269
0.210,637428
0.210,35405007
0.309,211408
0.321,123790
0.210,248216
0.210,5073108
0.210,347354
0.210,72315256
0.358,188536
0.309,1333340
0.296,140093
0.296,181454
0.210,10527359
0.210,3320470
0.210,5536923
0.358,46184
0.333,149556
0.321,194016
0.210,432993
0.321,72627
0.210,40596646
0.210,15945238
0.210,264580
0.210,22932267
0.284,264209
0.210,4736448
0.210,551319
0.210,450799
0.210,521114
0.210,471866
0.358,150106
0.210,1935451
0.210,541387
0.259,408755
0.346,127685
0.210,29335384
0.210,577174
0.210,13965726
0.321,81192
0.284,245500
0.358,185747
0.210,1426724
0.210,411419
0.210,9111079
0.346,208982
0.358,80552
0.210,2437900
0.333,102619
0.346,122067
0.346,59301
0.346,301657
0.210,1727965
0.210,66631662
0.210,53830500
0.346,63657
0.358,63853
0.333,186295
0.321,89233
0.296,1495458
0.370,33722
0.346,54633
0.309,66891
0.284,271021
0.358,35731
0.309,234849
0.321,115764
0.333,57357
0.296,806581
0.346,51911
0.284,455418
0.309,113297
0.309,175602
0.321,331937
0.333,248828
0.321,327052
0.346,74194
0.309,87443
0.321,101506
0.296,85858
0.333,51500
0.309,72436
0.321,72231
0.309,52488
0.321,370680
0.210,88838416
0.321,63499
0.333,182048
0.321,55310
0.309,106888
0.210,97006670
0.358,28030
0.370,115591
0.321,165198
0.272,273458
0.346,159132
0.333,65053
0.370,107335
0.210,2006591
0.333,53830
0.296,72316
0.321,69827
0.321,63683
0.333,91571
0.321,87850
0.210,4104855
0.210,1874109
0.346,147827
0.346,52153
0.210,318657
0.333,92463
0.309,49180
0.346,57637
0.370,63297
0.333,502934
0.210,16649686
0.284,343968
0.309,84938
0.210,83201968
0.210,20225225
0.346,29233
0.358,65555
0.333,90135
0.333,273929
0.358,145830
0.296,31469
0.346,67494
0.370,71863
0.210,22938221
0.333,56704
0.333,372193
0.284,137085
0.210,5701174
0.210,2578095
0.210,87619815
0.333,70556
0.284,100180
0.296,173783
0.346,67347
0.210,2568843
0.370,52945
0.321,80848
0.321,78713
0.321,139015
0.370,52172
0.296,105651
0.272,168661
0.346,109599
0.358,106655
0.284,58538
0.210,1915058
0.210,1718902
0.210,2191456
0.210,3077593
0.284,517635
0.321,116956
0.358,52099
0.333,48478
0.309,142735
0.346,31944
0.346,88382
0.370,84969
0.321,59772
0.210,13067514
0.284,450314
0.210,8520241
0.210,595881
0.210,447573
0.210,590361
0.210,639477
0.210,2541926
0.210,700033
0.210,548842
0.321,136531
0.210,15304822
0.210,13267741
0.210,14578696
0.210,16036086
0.210,3630265
0.210,1059399
0.309,588020
0.321,793299
0.358,115767
0.358,95705
0.358,49179
0.333,46280
0.346,211700
0.210,13445249
0.333,152978
0.284,94124
0.321,48453
0.346,39399
0.346,106462
0.333,42041
0.346,57632
0.346,44244
0.321,40583
0.210,583668
0.346,51594
0.210,81078965
0.309,141661
0.346,54541
0.210,25047145
0.358,100898
0.321,119037
0.210,9188327
0.210,12389107
0.346,130456
0.370,107779
0.210,410532
0.210,796087
0.296,100814
0.358,121202
0.333,104051
0.210,580980
0.210,1212805
0.346,425319
0.346,88633
0.370,63558
0.210,7070217
0.210,4640801
0.210,13878480
0.210,17480753
0.210,17873128
0.210,32333508
0.210,38413674
0.210,22459931
0.210,12085493
0.321,171004
0.333,56500
0.358,93987
0.210,558606
0.358,227196
